time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,primary_planning_area_code,secondary_planning_area_code,school_laestab,school_urn,school_name,school_main_phase,school_phase,school_places,pupils_on_roll,primary_capacity,secondary_capacity,primary_pupils_on_roll,secondary_pupils_on_roll
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,1850003,1850013,8507020,116609,Icknield School,Secondary,AT,78,85,36,42,34,51
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,1850003,1850013,8507023,116611,Rachel Madocks School,Secondary,AT,93,94,44,49,39,55
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,1850003,1850013,8507026,116614,Limington House School,Secondary,AT,78,100,47,31,52,48
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,z,1850013,8507032,116617,Baycroft School,Secondary,SS,118,188,0,118,0,188
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,1850003,1850013,8507033,116618,St Francis Special School,Secondary,AT,101,103,43,58,33,70
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,1850003,1850013,8507041,135823,Forest Park School,Secondary,AT,141,142,118,23,104,38
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,z,1850013,8507043,137605,Dove House School,Secondary,SS,178,234,0,178,0,234
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,1850003,z,8507051,116633,The Waterloo School,Primary,PS,78,82,78,0,82,0
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,1850003,z,8507053,116634,Saxon Wood School,Primary,PS,43,43,43,0,43,0
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,1850003,z,8507067,116635,Wolverdene Special School,Primary,PS,55,57,55,0,57,0
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,1850003,1850013,8507068,116636,Treloar School,Secondary,AT,170,75,85,85,21,54
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,z,1850013,8507070,116637,Oak Lodge School,Secondary,SS,148,157,0,148,0,157
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,z,1850013,8507072,116639,Glenwood School,Secondary,SS,78,108,0,78,0,108
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,1850003,1850013,8507073,116640,Samuel Cody School,Secondary,AT,241,269,78,163,86,183
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,z,1850013,8507075,116641,The Mark Way School,Secondary,SS,61,94,0,61,0,94
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,1850003,z,8507076,116642,Shepherds Down Special School,Primary,PS,158,169,158,0,169,0
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,z,1850013,8507078,140732,LWS Academy,Secondary,SS,48,57,0,48,0,57
202223,Academic year,School,E92000001,England,E12000008,South East,850,E10000014,Hampshire,1850003,1850013,8507079,131068,Hollywater School,Secondary,AT,136,143,65,71,63,80
202223,Academic year,School,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,1851003,z,8517000,139967,Cliffdale Primary Academy,Primary,PS,182,184,182,0,184,0
202223,Academic year,School,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,z,1851013,8517001,143828,Redwood Park Academy,Secondary,SS,165,160,0,165,0,160
202223,Academic year,School,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,1851003,1851013,8517002,149336,The Wymering School,Secondary,AT,66,27,12,54,9,18
202223,Academic year,School,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,1851003,1851013,8517471,140325,Mary Rose Academy,Secondary,AT,143,184,57,86,56,128
202223,Academic year,School,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,1851003,1851013,8517472,147720,The Harbour School,Secondary,AT,104,115,10,94,7,108
202223,Academic year,School,E92000001,England,E12000008,South East,852,E06000045,Southampton,1852003,z,8527035,116620,Springwell School,Primary,PS,270,270,270,0,270,0
202223,Academic year,School,E92000001,England,E12000008,South East,852,E06000045,Southampton,z,1852013,8527036,144205,Great Oaks School,Secondary,SS,308,325,0,308,0,325
202223,Academic year,School,E92000001,England,E12000008,South East,852,E06000045,Southampton,1852003,1852013,8527037,116622,The Cedar School,Secondary,AT,88,90,44,44,41,49
202223,Academic year,School,E92000001,England,E12000008,South East,852,E06000045,Southampton,z,1852013,8527039,116624,The Polygon School,Secondary,SS,70,71,0,70,0,71
202223,Academic year,School,E92000001,England,E12000008,South East,852,E06000045,Southampton,1852003,z,8527040,116625,Vermont School,Primary,PS,50,50,50,0,50,0
202223,Academic year,School,E92000001,England,E12000008,South East,852,E06000045,Southampton,1852003,1852013,8527050,139265,Rosewood Free School,Secondary,AT,56,54,28,28,28,26
202223,Academic year,School,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,1867003,1867013,8677032,110190,Kennel Lane School,Secondary,AT,198,198,98,100,92,106
202223,Academic year,School,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,1868003,1868013,8687000,142066,Forest Bridge School,Secondary,AT,100,x,50,50,0,0
202223,Academic year,School,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,1868003,1868013,8687009,110183,Manor Green School,Secondary,AT,300,287,150,150,94,193
202223,Academic year,School,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,1869003,1869013,8697005,110180,Mary Hare School,Secondary,AT,240,205,19,221,12,193
202223,Academic year,School,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,1869003,1869013,8697007,110182,The Castle School,Secondary,AT,180,174,50,130,51,123
202223,Academic year,School,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,1869003,1869013,8697028,110186,Brookfields Special School,Secondary,AT,240,238,103,137,102,136
202223,Academic year,School,E92000001,England,E12000008,South East,870,E06000038,Reading,1870003,1870013,8707000,139728,Thames Valley School,Secondary,AT,54,51,10,44,10,41
202223,Academic year,School,E92000001,England,E12000008,South East,870,E06000038,Reading,1870003,1870013,8707001,137435,The Avenue Special School,Secondary,AT,204,214,79,125,90,124
202223,Academic year,School,E92000001,England,E12000008,South East,870,E06000038,Reading,z,1870013,8707002,147675,Hamilton School,Secondary,SS,64,51,0,64,0,51
202223,Academic year,School,E92000001,England,E12000008,South East,870,E06000038,Reading,1870003,z,8707036,110193,The Holy Brook School,Primary,PS,32,34,32,0,34,0
202223,Academic year,School,E92000001,England,E12000008,South East,871,E06000039,Slough,1871003,1871013,8717000,145741,Arbour Vale School,Secondary,AT,344,344,123,221,123,221
202223,Academic year,School,E92000001,England,E12000008,South East,871,E06000039,Slough,1871003,z,8717030,140244,Littledown School,Primary,PS,38,35,38,0,35,0
202223,Academic year,School,E92000001,England,E12000008,South East,872,E06000041,Wokingham,1872003,1872013,8727001,148349,Chiltern Way Academy Wokingham,Secondary,AT,69,54,4,65,4,50
202223,Academic year,School,E92000001,England,E12000008,South East,872,E06000041,Wokingham,1872003,1872013,8727006,110181,High Close School,Secondary,AT,94,85,29,65,9,76
202223,Academic year,School,E92000001,England,E12000008,South East,872,E06000041,Wokingham,1872003,1872013,8727029,110187,Addington School,Secondary,AT,263,270,134,129,109,161
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,z,1886013,8867002,119026,Broomhill Bank School,Secondary,SS,351,359,0,351,0,359
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867003,119027,Caldecott Foundation School,Secondary,AT,85,60,28,57,22,38
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,z,8867005,147833,Aspire School,Primary,PS,152,154,152,0,154,0
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,z,1886013,8867006,147870,Snowfields Academy,Secondary,SS,175,176,0,175,0,176
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867011,119029,Meadows School,Secondary,AT,100,62,15,85,13,49
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867021,119032,Valence School,Secondary,AT,119,123,38,81,40,83
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867032,119036,Bower Grove School,Secondary,AT,238,241,89,149,92,149
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867033,119037,St Anthony's School,Secondary,AT,110,109,34,76,35,74
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867039,119040,Ifield School,Secondary,AT,265,266,125,140,126,140
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867040,119041,Foreland Fields School,Secondary,AT,251,250,133,118,132,118
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,z,1886013,8867041,119042,Goldwyn School,Secondary,SS,203,203,0,203,0,203
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867043,119044,The Beacon Folkestone,Secondary,AT,408,410,174,234,176,234
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867044,119045,Rowhill School,Secondary,AT,149,156,45,104,46,110
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867045,119046,Elms School,Secondary,AT,158,145,55,103,53,92
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867051,119050,Nexus Foundation Special School,Secondary,AT,276,259,143,133,136,123
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867052,119051,Grange Park School,Secondary,AT,175,178,12,163,14,164
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867056,119055,Five Acre Wood School,Secondary,AT,772,770,431,341,430,340
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867058,119056,Stone Bay School,Secondary,AT,103,103,70,33,71,32
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867062,119058,The Orchard School,Secondary,AT,105,105,32,73,34,71
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867063,119059,St Nicholas' School,Secondary,AT,353,355,159,194,159,196
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867066,137883,Milestone Academy,Secondary,AT,370,368,167,203,165,203
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,z,1886013,8867067,119062,Portal House School,Secondary,SS,80,79,0,80,0,79
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867069,131748,The Wyvern School (Buxford),Secondary,AT,349,350,179,170,180,170
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867070,132148,Oakley School,Secondary,AT,217,217,92,125,92,125
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867072,134783,Meadowfield School,Secondary,AT,390,393,206,184,208,185
202223,Academic year,School,E92000001,England,E12000008,South East,886,E10000016,Kent,1886003,1886013,8867073,134971,Laleham Gap School,Secondary,AT,219,218,58,161,58,160
202223,Academic year,School,E92000001,England,E12000008,South East,887,E06000035,Medway,z,1887013,8877000,141005,INSPIRE Free Special School,Secondary,SS,64,62,0,64,0,62
202223,Academic year,School,E92000001,England,E12000008,South East,887,E06000035,Medway,z,1887013,8877016,142555,Rivermead School,Secondary,SS,162,177,0,162,0,177
202223,Academic year,School,E92000001,England,E12000008,South East,887,E06000035,Medway,1887003,z,8877031,142266,Danecourt School,Primary,PS,233,244,233,0,244,0
202223,Academic year,School,E92000001,England,E12000008,South East,887,E06000035,Medway,1887003,1887013,8877042,140701,Bradfields Academy,Secondary,AT,436,375,50,386,50,325
202223,Academic year,School,E92000001,England,E12000008,South East,887,E06000035,Medway,1887003,1887013,8877053,119052,Abbey Court Foundation Special School,Secondary,AT,276,193,138,138,96,97
202223,Academic year,School,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,1921003,1921013,9217000,118226,St Catherine's School and College,Secondary,AT,94,93,47,47,8,85
202223,Academic year,School,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,z,1921013,9217001,118227,St George's School,Secondary,SS,164,200,0,164,0,200
202223,Academic year,School,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,1921003,z,9217003,118228,Medina House School,Primary,PS,104,95,104,0,95,0
202223,Academic year,School,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,1931003,z,9315950,147784,Northern House Academy,Primary,PS,86,84,86,0,84,0
202223,Academic year,School,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,1931003,1931013,9317000,139079,Kingfisher School,Secondary,AT,112,104,40,72,38,66
202223,Academic year,School,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,1931003,1931013,9317002,123329,Woodeaton Manor School,Secondary,AT,84,87,6,78,4,83
202223,Academic year,School,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,1931003,1931013,9317003,140217,"Endeavour Academy, Oxford",Secondary,AT,32,27,2,30,1,26
202223,Academic year,School,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,1931003,1931013,9317004,147728,Orion Academy,Secondary,MS,108,92,12,96,4,88
202223,Academic year,School,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,1931003,1931013,9317005,123330,Mulberry Bush School,Primary,MP,31,x,23,8,0,0
202223,Academic year,School,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,1931003,1931013,9317007,123331,Swalcliffe Park School CIO,Secondary,MS,78,76,8,70,1,75
202223,Academic year,School,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,1931003,1931013,9317008,149322,Bishopswood School,Secondary,AT,72,70,32,40,32,38
202223,Academic year,School,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,1931003,1931013,9317010,123332,Frank Wise School,Secondary,AT,117,118,56,61,56,62
