time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,primary_planning_area_code,secondary_planning_area_code,school_laestab,school_urn,school_name,education_phase,school_phase,school_places,pupils_on_roll,SEND_unit_capacity,resourced_provision_capacity,primary_SEND_unit_capacity,primary_resourced_provision_capacity,secondary_SEND_unit_capacity,secondary_resourced_provision_capacity
202223,Academic year,School,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,8071113,z,8073007,145671,St Peter's Church of England Primary School,Primary,PS,315,254,27,0,27,0,0,0
202223,Academic year,School,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,8071114,z,8073394,134705,South Bank Community Primary School,Primary,PS,315,254,0,30,0,30,0,0
202223,Academic year,School,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,8080005,z,8082003,132808,Myton Park Primary School,Primary,PS,210,211,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,8080001,z,8082005,111524,Billingham South Community Primary School,Primary,PS,420,385,0,20,0,20,0,0
202223,Academic year,School,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,8080002,z,8082006,144551,St Mark's Church of England Primary School,Primary,PS,420,399,0,6,0,6,0,0
202223,Academic year,School,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,8080002,z,8082017,143145,Rosebrook Primary School,Primary,PS,450,405,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,8080006,z,8082022,148460,Preston Primary School,Primary,PS,203,195,0,20,0,20,0,0
202223,Academic year,School,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,8080006,z,8082079,143068,Junction Farm Primary School,Primary,PS,420,333,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,8080001,z,8082343,144542,Pentland Primary School,Primary,PS,315,260,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,8080002,z,8083001,111668,St John the Baptist Church of England Voluntary Controlled Primary School,Primary,PS,315,283,0,20,0,20,0,0
202223,Academic year,School,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,8080001,z,8083304,142739,St Paul's Catholic Primary School,Primary,PS,210,199,0,6,0,6,0,0
202223,Academic year,School,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,z,8080008,8084006,141370,Our Lady & St. Bede Catholic Academy,Secondary,SS,1050,1055,0,10,0,0,0,10
202223,Academic year,School,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,z,8080008,8084007,143146,Outwood Academy Bishopsgarth,Secondary,SS,602,561,0,30,0,0,0,30
202223,Academic year,School,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,z,8080009,8084008,143063,Egglescliffe School,Secondary,SS,1575,1519,0,5,0,0,0,5
202223,Academic year,School,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,z,8080009,8084010,148186,Thornaby Academy,Secondary,SS,750,468,0,10,0,0,0,10
202223,Academic year,School,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,z,8080009,8084023,139318,Conyers School,Secondary,SS,1366,1394,0,10,0,0,0,10
202223,Academic year,School,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,z,8080007,8084102,111731,Northfield School and Sports College,Secondary,SS,1650,1485,0,20,0,0,0,20
202223,Academic year,School,E92000001,England,E12000001,North East,841,E06000005,Darlington,8410001,z,8412008,142462,Northwood Primary School,Primary,PS,420,359,0,9,0,9,0,0
202223,Academic year,School,E92000001,England,E12000001,North East,841,E06000005,Darlington,8410001,z,8412648,143449,Mount Pleasant Primary School,Primary,PS,220,228,0,20,0,20,0,0
202223,Academic year,School,E92000001,England,E12000001,North East,841,E06000005,Darlington,8410001,z,8412669,114183,Red Hall Primary School,Primary,PS,210,179,16,0,16,0,0,0
202223,Academic year,School,E92000001,England,E12000001,North East,841,E06000005,Darlington,8410001,z,8412740,138179,Heathfield Primary School,Primary,PS,420,386,0,14,0,14,0,0
202223,Academic year,School,E92000001,England,E12000001,North East,841,E06000005,Darlington,z,8410002,8414221,136525,Hurworth School,Secondary,SS,635,666,0,14,0,0,0,14
202223,Academic year,School,E92000001,England,E12000001,North East,929,E06000057,Northumberland,9290013,z,9292268,122234,Seaton Sluice First School,Primary,PS,150,155,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000001,North East,929,E06000057,Northumberland,z,9290027,9295400,122374,Astley Community High School,Secondary,SS,639,557,0,12,0,0,0,12
202223,Academic year,School,E92000001,England,E12000002,North West,341,E08000012,Liverpool,3411112,z,3412006,134250,All Saints' Catholic Voluntary Aided Primary School,Primary,PS,420,454,36,0,36,0,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,341,E08000012,Liverpool,3411136,z,3412034,141937,Rice Lane Primary School and Nursery,Primary,PS,630,586,20,0,20,0,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,341,E08000012,Liverpool,3411111,z,3412065,104545,Springwood Heath Primary School,Primary,PS,210,239,0,46,0,46,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,341,E08000012,Liverpool,3411126,z,3412086,104550,Knotty Ash Primary School,Primary,PS,191,228,18,0,18,0,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,341,E08000012,Liverpool,3411132,z,3412098,104557,Matthew Arnold Primary School,Primary,PS,205,203,20,0,20,0,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,341,E08000012,Liverpool,3411114,z,3412123,104569,Pleasant Street Primary School,Primary,PS,210,205,32,0,32,0,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,341,E08000012,Liverpool,3411134,z,3412237,133330,St Michael-in-the-Hamlet Community Primary School,Primary,PS,390,398,8,0,8,0,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,341,E08000012,Liverpool,3411124,z,3413026,133702,Phoenix Primary School,Primary,PS,210,231,30,0,30,0,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,341,E08000012,Liverpool,3411120,z,3413511,104632,Our Lady and St Swithin's Catholic Primary School,Primary,PS,210,213,20,0,20,0,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,342,E08000013,St. Helens,3420005,z,3422053,104774,Grange Valley Primary School,Primary,PS,210,238,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,342,E08000013,St. Helens,3420006,z,3423106,104787,Wargrave CofE Primary School,Primary,PS,410,362,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,342,E08000013,St. Helens,3420001,z,3423320,104797,Rectory CofE Primary School,Primary,PS,210,157,0,32,0,32,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,342,E08000013,St. Helens,z,3421000,3424000,148522,Outwood Academy Haydock,Secondary,SS,840,827,0,60,0,0,0,60
202223,Academic year,School,E92000001,England,E12000002,North West,342,E08000013,St. Helens,z,3421001,3424714,104834,De La Salle School,Secondary,SS,1180,1195,0,20,0,0,0,20
202223,Academic year,School,E92000001,England,E12000002,North West,343,E08000014,Sefton,3430001,z,3432023,104859,The Grange Primary School,Primary,PS,210,265,64,0,64,0,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,343,E08000014,Sefton,3430004,z,3432053,104869,Hudson Primary School,Primary,PS,210,238,36,0,36,0,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,343,E08000014,Sefton,3430002,z,3432054,104870,Waterloo Primary School,Primary,PS,420,379,30,0,30,0,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,343,E08000014,Sefton,3430003,z,3432078,104883,Freshfield Primary School,Primary,PS,210,234,20,0,20,0,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,343,E08000014,Sefton,3430003,z,3432086,104885,Redgate Community Primary School,Primary,PS,210,227,35,0,35,0,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,343,E08000014,Sefton,3430005,z,3432087,104886,Kings Meadow Primary School and Early Years Education Centre,Primary,PS,205,176,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,343,E08000014,Sefton,3430005,z,3433337,104916,Our Lady of Lourdes Catholic Primary School,Primary,PS,540,461,22,0,22,0,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,343,E08000014,Sefton,z,3430007,3434001,141338,St Michael's Church of England High School,Secondary,SS,864,676,0,23,0,0,0,23
202223,Academic year,School,E92000001,England,E12000002,North West,343,E08000014,Sefton,z,3430010,3434110,149828,Meols Cop High School,Secondary,SS,900,894,0,18,0,0,0,18
202223,Academic year,School,E92000001,England,E12000002,North West,350,E08000001,Bolton,3500002,z,3502024,105162,Sharples Primary School,Primary,PS,210,220,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,350,E08000001,Bolton,3500300,z,3502038,105171,Moorgate Primary School,Primary,PS,240,250,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,350,E08000001,Bolton,3500100,z,3502079,105199,Washacre Primary School,Primary,PS,210,166,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,350,E08000001,Bolton,3500004,z,3502084,133925,Queensbridge Primary School,Primary,PS,210,214,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,350,E08000001,Bolton,3500001,z,3503023,105211,Blackrod Anglican/Methodist Primary School,Primary,PS,210,216,0,6,0,6,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,350,E08000001,Bolton,3500400,z,3503364,105247,St Teresa's RC Primary School,Primary,PS,140,136,0,6,0,6,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,350,E08000001,Bolton,z,3506000,3504501,143773,Rivington and Blackrod High School,Secondary,SS,1888,1538,0,25,0,0,0,25
202223,Academic year,School,E92000001,England,E12000002,North West,351,E08000002,Bury,3511005,z,3512029,105299,Mersey Drive Community Primary School,Primary,PS,180,172,0,14,0,14,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,351,E08000002,Bury,3511005,z,3512033,144575,Higher Lane Primary School,Primary,PS,462,456,0,9,0,9,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,351,E08000002,Bury,3510001,z,3512035,147551,Tottington Primary School,Primary,PS,315,311,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,351,E08000002,Bury,3511005,z,3512050,146932,Unsworth Primary School,Primary,PS,210,204,0,14,0,14,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,351,E08000002,Bury,z,3511007,3514026,148097,Woodhey High School,Secondary,SS,1050,1106,0,15,0,0,0,15
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520012,z,3522006,105389,Alma Park Primary School,Primary,PS,420,426,0,12,0,12,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520011,z,3522010,133770,Ashbury Meadow Primary School,Primary,PS,420,437,0,22,0,22,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520012,z,3522037,141689,St James' CofE Primary School Gorton,Primary,PS,420,417,0,7,0,7,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520011,z,3522039,105397,Bowker Vale Primary School,Primary,PS,420,417,0,9,0,9,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520012,z,3522044,143763,Gorton Primary School,Primary,PS,420,250,0,16,0,16,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520014,z,3522182,142437,Newall Green Primary School,Primary,PS,630,592,0,6,0,6,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520014,z,3522232,105448,Rack House Primary School,Primary,PS,420,385,0,7,0,7,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520013,z,3522298,105467,Broad Oak Primary School,Primary,PS,655,373,0,7,0,7,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520011,z,3522302,105470,Pike Fold Primary School,Primary,PS,420,412,0,7,0,7,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520012,z,3522323,139445,Webster Primary School,Primary,PS,630,466,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520013,z,3522325,144128,Barlow Hall Primary School,Primary,PS,315,228,0,7,0,7,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520012,z,3523310,105507,St Andrew's CofE Primary School,Primary,PS,420,353,0,15,0,15,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520011,z,3523472,105540,St Willibrord's RC Primary School,Primary,PS,204,216,0,7,0,7,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520011,3520021,3524271,105560,Abraham Moss Community School,Secondary,AT,1743,1782,0,16,0,8,0,8
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,z,3520024,3524766,139456,Saint Paul's Catholic High School,Secondary,SS,900,922,0,12,0,0,0,12
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,z,3520023,3524768,105581,The Barlow RC High School and Specialist Science College,Secondary,SS,900,912,0,16,0,0,0,16
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,z,3520022,3524770,131880,St Peter's RC High School,Secondary,SS,1000,1053,0,12,0,0,0,12
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,z,3520022,3526905,134224,Manchester Academy,Secondary,SS,1200,1129,0,17,0,0,0,17
202223,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520013,3520023,3526907,135296,William Hulme's Grammar School,Secondary,AT,1520,1547,0,12,0,6,0,6
202223,Academic year,School,E92000001,England,E12000002,North West,353,E08000004,Oldham,3530006,z,3532026,147453,Medlock Valley Primary School,Primary,PS,315,295,0,12,0,12,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,353,E08000004,Oldham,3530005,z,3533503,131848,St Paul's CofE Primary School,Primary,PS,210,221,0,12,0,12,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,353,E08000004,Oldham,z,3530007,3534011,137039,The Hathershaw College,Secondary,SS,1050,1054,0,12,0,0,0,12
202223,Academic year,School,E92000001,England,E12000002,North West,353,E08000004,Oldham,z,3530007,3534027,141248,North Chadderton School,Secondary,SS,1645,1596,0,12,0,0,0,12
202223,Academic year,School,E92000001,England,E12000002,North West,354,E08000005,Rochdale,3540007,z,3542003,105766,Shawclough Community Primary School,Primary,PS,420,391,18,0,18,0,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,354,E08000005,Rochdale,3540005,z,3542025,105778,Marland Hill Community Primary School,Primary,PS,420,420,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,354,E08000005,Rochdale,z,3540012,3544088,147369,Matthew Moss High School,Secondary,SS,1220,1208,0,10,0,0,0,10
202223,Academic year,School,E92000001,England,E12000002,North West,354,E08000005,Rochdale,z,3540011,3545400,140055,Wardle Academy,Secondary,SS,1300,1304,0,6,0,0,0,6
202223,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550012,z,3552036,105893,Brentnall Primary School,Primary,PS,225,206,0,12,0,12,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550010,z,3552040,105896,The Friars Primary School,Primary,PS,420,365,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550010,z,3552041,136076,River View Community Primary School,Primary,PS,420,453,0,50,0,50,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550007,z,3552059,105903,Lewis Street Primary School,Primary,PS,420,403,0,6,0,6,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550006,z,3552061,105904,Monton Green Primary School,Primary,PS,420,425,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550002,z,3552072,149387,Mesne Lea Primary School,Primary,PS,420,386,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550003,z,3552076,105915,Moorfield Community Primary School,Primary,PS,175,125,0,20,0,20,0,0
