time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,education_phase,count_schools,school_places,pupils_on_roll,at_or_over_capacity_schools,percent_at_or_over_capacity_schools,pupils_over_capacity,percent_pupils_over_capacity,under_capacity_schools,percent_under_capacity_schools,unfilled_places,percent_unfilled_places
202021,Academic year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Primary,50,14154,13008,8,16,77,0.54401583,42,84,1223,8.64066695
202021,Academic year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Secondary,6,6700,5689,1,16.6666,4,0.05970149,5,83.3333,1015,15.14925373
202021,Academic year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Total,150,74306,68895,44,29.3333,878,1.18160041,106,70.6666,6289,8.46365031
202021,Academic year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Primary,119,39656,37607,35,29.4117,621,1.56596732,84,70.5882,2670,6.73290297
202021,Academic year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Secondary,31,34650,31288,9,29.0322,257,0.74170274,22,70.9677,3619,10.44444444
202021,Academic year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Total,63,27930,25612,12,19.0476,75,0.26852846,51,80.9523,2393,8.56784819
202021,Academic year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Primary,54,15900,14583,11,20.3703,46,0.28930818,43,79.6296,1363,8.57232704
202021,Academic year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Secondary,9,12030,11029,1,11.1111,29,0.24106401,8,88.8888,1030,8.56192851
202021,Academic year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Total,93,41914,37336,27,29.0322,335,0.79925562,66,70.9677,4913,11.72162046
202021,Academic year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Primary,75,22476,21105,24,32,189,0.84089696,51,68,1560,6.94073679
202021,Academic year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Secondary,18,19438,16231,3,16.6666,146,0.75110608,15,83.3333,3353,17.24971705
202021,Academic year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Total,110,53211,47502,24,21.8181,240,0.45103456,86,78.1818,5949,11.18001917
202021,Academic year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Primary,90,27996,25347,21,23.3333,190,0.67866838,69,76.6666,2839,10.14073439
202021,Academic year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Secondary,20,25215,22155,3,15,50,0.19829467,17,85,3110,12.33392822
202021,Academic year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Total,117,52969,48699,30,25.641,170,0.32094244,87,74.3589,4440,8.38226132
202021,Academic year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Primary,97,29010,27961,27,27.835,117,0.4033092,70,72.1649,1166,4.01930369
202021,Academic year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Secondary,20,23959,20738,3,15,53,0.22121124,17,85,3274,13.66501106
202021,Academic year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Total,77,29606,27664,28,36.3636,459,1.55036141,49,63.6363,2401,8.1098426
202021,Academic year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Primary,64,17848,16387,21,32.8125,247,1.38390856,43,67.1875,1708,9.56969969
202021,Academic year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Secondary,13,11758,11277,7,53.8461,212,1.80302773,6,46.1538,693,5.8938595
202021,Academic year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Total,166,90558,81870,28,16.8674,402,0.4439144,138,83.1325,9090,10.03776585
202021,Academic year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Primary,135,52911,49089,22,16.2962,113,0.21356618,113,83.7037,3935,7.43701688
202021,Academic year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Secondary,31,37647,32781,6,19.3548,289,0.76765745,25,80.6451,5155,13.69299015
202021,Academic year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Total,99,44663,41809,24,24.2424,251,0.56198643,75,75.7575,3105,6.95206323
202021,Academic year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Primary,86,25770,24202,22,25.5813,149,0.5781917,64,74.4186,1717,6.66278619
202021,Academic year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Secondary,13,18893,17607,2,15.3846,102,0.5398825,11,84.6153,1388,7.34663632
202021,Academic year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Total,81,37257,35088,19,23.4567,98,0.26303782,62,76.5432,2267,6.08476259
202021,Academic year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Primary,69,22827,21341,18,26.0869,83,0.3636045,51,73.913,1569,6.87343935
202021,Academic year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Secondary,12,14430,13747,1,8.3333,15,0.1039501,11,91.6666,698,4.83714484
202021,Academic year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Total,91,36909,33903,19,20.8791,366,0.99162806,72,79.1208,3372,9.13598309
202021,Academic year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Primary,76,23709,21696,14,18.421,152,0.64110675,62,81.5789,2165,9.13155342
202021,Academic year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Secondary,15,13200,12207,5,33.3333,214,1.62121212,10,66.6666,1207,9.14393939
202021,Academic year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Total,99,44309,40107,23,23.2323,235,0.53036629,76,76.7676,4437,10.01376695
202021,Academic year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Primary,85,27034,24485,21,24.7058,142,0.52526448,64,75.2941,2691,9.95413183
202021,Academic year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Secondary,14,17275,15622,2,14.2857,93,0.53835022,12,85.7142,1746,10.10709117
202021,Academic year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Total,92,38044,34850,17,18.4782,108,0.28388182,75,81.5217,3302,8.67942383
202021,Academic year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Primary,76,22618,20759,13,17.1052,64,0.28296047,63,82.8947,1923,8.50207799
202021,Academic year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Secondary,16,15426,14091,4,25,44,0.28523272,12,75,1379,8.93945287
202021,Academic year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Total,84,42360,40056,37,44.0476,588,1.38810198,47,55.9523,2892,6.82719547
202021,Academic year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Primary,65,21704,21204,30,46.1538,403,1.85680059,35,53.8461,903,4.16052341
202021,Academic year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Secondary,19,20656,18852,7,36.8421,185,0.89562355,12,63.1578,1989,9.62916344
202021,Academic year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Total,120,48578,45434,33,27.5,423,0.87076454,87,72.5,3567,7.34283009
202021,Academic year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Primary,101,27536,26266,30,29.7029,317,1.15122022,71,70.297,1587,5.76336432
202021,Academic year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Secondary,19,21042,19168,3,15.7894,106,0.5037544,16,84.2105,1980,9.40975192
202021,Academic year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Total,57,22061,18480,9,15.7894,46,0.20851276,48,84.2105,3627,16.44077784
202021,Academic year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Primary,49,11691,10334,8,16.3265,24,0.20528612,41,83.6734,1381,11.81250535
202021,Academic year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Secondary,8,10370,8146,1,12.5,22,0.21215043,7,87.5,2246,21.65863067
202021,Academic year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Total,82,34956,31003,12,14.6341,172,0.49204714,70,85.3658,4125,11.80054926
202021,Academic year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Primary,69,19438,17665,10,14.4927,103,0.52988991,59,85.5072,1876,9.65119868
202021,Academic year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Secondary,13,15518,13338,2,15.3846,69,0.44464493,11,84.6153,2249,14.49284702
202021,Academic year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Total,564,184328,168563,135,23.9361,1195,0.64830085,429,76.0638,16960,9.20098954
202021,Academic year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Primary,482,106059,98043,110,22.8215,648,0.61098068,372,77.1784,8664,8.16903799
202021,Academic year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Secondary,82,78269,70520,25,30.4878,547,0.69887184,57,69.5121,8296,10.59934329
202021,Academic year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Total,67,29318,26634,15,22.388,248,0.84589672,52,77.6119,2932,10.00068217
202021,Academic year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Primary,55,16473,14849,10,18.1818,37,0.22460997,45,81.8181,1661,10.08316639
202021,Academic year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Secondary,12,12845,11785,5,41.6666,211,1.64266251,7,58.3333,1271,9.89490074
202021,Academic year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Total,39,21273,18276,4,10.2564,24,0.11281907,35,89.7435,3021,14.20109999
202021,Academic year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Primary,31,12251,11088,4,12.9032,24,0.19590238,27,87.0967,1187,9.68900498
202021,Academic year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Secondary,8,9022,7188,0,0,0,0,8,100,1834,20.3280869
202021,Academic year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Total,147,58513,53578,43,29.2517,749,1.28005742,104,70.7482,5684,9.71408063
202021,Academic year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Primary,124,32081,29490,34,27.4193,222,0.69199838,90,72.5806,2813,8.76842991
202021,Academic year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Secondary,23,26432,24088,9,39.1304,527,1.9937954,14,60.8695,2871,10.86183414
202021,Academic year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Total,150,54420,48452,35,23.3333,494,0.9077545,115,76.6666,6462,11.87431092
202021,Academic year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Primary,130,30992,27437,27,20.7692,200,0.64532783,103,79.2307,3755,12.11602994
202021,Academic year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Secondary,20,23428,21015,8,40,294,1.25490866,12,60,2707,11.55455011
202021,Academic year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Total,307,79355,65743,49,15.9609,786,0.99048579,258,84.039,14398,18.14378426
202021,Academic year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Primary,268,42031,35230,42,15.6716,385,0.91599058,226,84.3283,7186,17.09690467
202021,Academic year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Secondary,39,37324,30513,7,17.9487,401,1.07437574,32,82.0512,7212,19.32268781
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Total,87,34847,32535,17,19.5402,109,0.31279594,70,80.4597,2421,6.94751342
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Primary,77,21057,19673,17,22.0779,109,0.51764259,60,77.922,1493,7.09027877
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Secondary,10,13790,12862,0,0,0,0,10,100,928,6.72951414
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Total,119,52700,44075,10,8.4033,120,0.22770398,109,91.5966,8745,16.59392789
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Primary,99,30076,25665,8,8.0808,88,0.2925921,91,91.9191,4499,14.95877111
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Secondary,20,22624,18410,2,10,32,0.14144272,18,90,4246,18.76768034
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Total,111,47569,41371,13,11.7117,83,0.17448338,98,88.2882,6281,13.20397738
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Primary,95,26266,22630,11,11.5789,34,0.12944491,84,88.421,3670,13.97243585
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Secondary,16,21303,18741,2,12.5,49,0.23001455,14,87.5,2611,12.2564897
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Total,163,84091,77276,37,22.6993,997,1.18562034,126,77.3006,7812,9.2899359
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Primary,133,46996,43385,30,22.5563,251,0.53408801,103,77.4436,3862,8.21772066
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Secondary,30,37095,33891,7,23.3333,746,2.0110527,23,76.6666,3950,10.64833536
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Total,191,100561,92278,31,16.2303,420,0.41765694,160,83.7696,8703,8.65444854
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Primary,156,56922,52663,24,15.3846,116,0.20378764,132,84.6153,4375,7.68595622
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Secondary,35,43639,39615,7,20,304,0.69662458,28,80,4328,9.91773414
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Total,95,37806,34525,11,11.5789,207,0.54753214,84,88.421,3488,9.22604878
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Primary,82,20580,18239,8,9.756,50,0.24295432,74,90.2439,2391,11.6180758
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Secondary,13,17226,16286,3,23.0769,157,0.91141298,10,76.923,1097,6.36828051
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Total,170,69773,64249,31,18.2352,346,0.49589383,139,81.7647,5870,8.41299643
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Primary,143,40167,36486,25,17.4825,122,0.30373192,118,82.5174,3803,9.46797122
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Secondary,27,29606,27763,6,22.2222,224,0.75660339,21,77.7777,2067,6.9816929
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Total,265,128095,118589,63,23.7735,1087,0.84858894,202,76.2264,10593,8.26964362
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Primary,222,72912,68029,48,21.6216,328,0.44985736,174,78.3783,5211,7.14697169
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Secondary,43,55183,50560,15,34.8837,759,1.37542359,28,65.1162,5382,9.75300364
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Total,131,55653,49487,18,13.7404,96,0.17249744,113,86.2595,6262,11.25186423
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Primary,113,32013,29189,18,15.9292,96,0.29987817,95,84.0707,2920,9.12129447
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Secondary,18,23640,20298,0,0,0,0,18,100,3342,14.13705584
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Total,84,41895,38877,14,16.6666,115,0.27449576,70,83.3333,3133,7.47821936
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Primary,71,25335,23264,13,18.3098,77,0.30392737,58,81.6901,2148,8.47838958
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Secondary,13,16560,15613,1,7.6923,38,0.2294686,12,92.3076,985,5.94806763
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Total,141,53169,43624,23,16.312,248,0.46643721,118,83.6879,9793,18.4186274
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Primary,123,27893,24152,22,17.8861,176,0.63098268,101,82.1138,3917,14.04294984
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Secondary,18,25276,19472,1,5.5555,72,0.2848552,17,94.4444,5876,23.24734926
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Total,57,25354,22559,9,15.7894,159,0.62711998,48,84.2105,2954,11.65102154
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Primary,47,15163,13536,7,14.8936,77,0.50781508,40,85.1063,1704,11.23788169
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Secondary,10,10191,9023,2,20,82,0.80463154,8,80,1250,12.26572466
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Total,77,26908,23703,8,10.3896,84,0.31217482,68,88.3116,3241,12.04474506
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Primary,62,14972,13550,8,12.9032,84,0.56104729,54,87.0967,1506,10.05877638
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Secondary,15,11936,10153,0,0,0,0,14,93.3333,1735,14.53585791
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,Total,346,95625,79065,70,20.2312,1003,1.04888889,276,79.7687,17563,18.36653595
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,Primary,303,51004,42321,60,19.8019,385,0.75484276,243,80.198,9068,17.77899773
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,Secondary,43,44621,36744,10,23.2558,618,1.3849981,33,76.7441,8495,19.03812106
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Total,59,27169,24628,10,16.9491,274,1.00850234,49,83.0508,2815,10.36107328
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Primary,50,15402,13502,7,14,33,0.21425789,43,86,1933,12.55031814
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Secondary,9,11767,11126,3,33.3333,241,2.04810062,6,66.6666,882,7.49553837
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Total,398,115811,103621,99,24.8743,1520,1.31248327,299,75.1256,13710,11.83825371
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Primary,353,66102,58931,90,25.4957,837,1.26622493,263,74.5042,8008,12.11461075
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Secondary,45,49709,44690,9,20,683,1.37399666,36,80,5702,11.47075982
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Total,88,46961,41055,15,17.0454,157,0.33431997,73,82.9545,6063,12.91071314
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Primary,72,25429,23197,14,19.4444,104,0.40898187,58,80.5555,2336,9.18636203
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Secondary,16,21532,17858,1,6.25,53,0.24614527,15,93.75,3727,17.30912131
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Total,270,108587,97488,58,21.4814,902,0.83067034,212,78.5185,12001,11.05196755
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Primary,226,61143,54962,45,19.9115,382,0.6247649,181,80.0884,6563,10.73385343
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Secondary,44,47444,42526,13,29.5454,520,1.096029,31,70.4545,5438,11.46193407
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Total,102,58504,54714,37,36.2745,383,0.65465609,65,63.7254,4173,7.13284562
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Primary,82,34141,32884,29,35.3658,205,0.60045107,53,64.6341,1462,4.28224129
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Secondary,20,24363,21830,8,40,178,0.7306161,12,60,2711,11.12752945
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Total,20,6151,5559,1,5,6,0.09754511,19,95,598,9.72199642
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Primary,17,3286,2811,1,5.8823,6,0.18259282,16,94.1176,481,14.63785758
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Secondary,3,2865,2748,0,0,0,0,3,100,117,4.08376963
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Total,327,131025,117703,63,19.266,1766,1.34783438,264,80.7339,15088,11.51535966
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Primary,282,73096,66434,52,18.4397,346,0.47335011,230,81.5602,7008,9.58739192
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Secondary,45,57929,51269,11,24.4444,1420,2.45127656,34,75.5555,8080,13.94810889
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Total,93,48350,43830,6,6.4516,56,0.11582213,87,93.5483,4576,9.46432265
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Primary,75,27963,25810,5,6.6666,25,0.08940386,70,93.3333,2178,7.78886386
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Secondary,18,20387,18020,1,5.5555,31,0.15205768,17,94.4444,2398,11.76239761
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Total,334,118050,103697,49,14.6706,771,0.65311309,285,85.3293,15124,12.81152054
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Primary,280,63520,55553,37,13.2142,274,0.4313602,243,86.7857,8241,12.9738665
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Secondary,54,54530,48144,12,22.2222,497,0.9114249,42,77.7777,6883,12.62240968
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Total,131,59846,52504,19,14.5038,192,0.32082345,112,85.4961,7534,12.58897838
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Primary,111,33223,29435,16,14.4144,90,0.27089667,95,85.5855,3878,11.67263643
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Secondary,20,26623,23069,3,15,102,0.38312737,17,85,3656,13.73248695
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Total,168,73357,63204,17,10.119,241,0.32853034,151,89.8809,10394,14.16906362
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Primary,146,39657,34293,13,8.9041,73,0.18407847,133,91.0958,5437,13.7100638
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Secondary,22,33700,28911,4,18.1818,168,0.49851632,18,81.8181,4957,14.70919881
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Total,381,205708,191464,97,25.4593,1142,0.55515585,284,74.5406,15386,7.4795341
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Primary,295,114411,106558,68,23.0508,411,0.35923119,227,76.9491,8264,7.2230817
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Secondary,86,91297,84906,29,33.7209,731,0.80068348,57,66.279,7122,7.8009135
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Total,107,58301,54022,17,15.8878,738,1.2658445,90,84.1121,5017,8.60534125
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Primary,85,33765,30623,8,9.4117,15,0.0444247,77,90.5882,3157,9.34991855
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Secondary,22,24536,23399,9,40.909,723,2.94669058,13,59.0909,1860,7.58069775
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Total,97,48384,44957,21,21.6494,313,0.64690807,76,78.3505,3740,7.72982804
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Primary,78,28482,26946,14,17.9487,66,0.2317253,64,82.0512,1602,5.62460501
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Secondary,19,19902,18011,7,36.8421,247,1.2410813,12,63.1578,2138,10.74263893
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Total,114,61188,57732,34,29.8245,355,0.58017912,80,70.1754,3811,6.22834543
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Primary,94,35332,33927,29,30.851,226,0.63964678,65,69.1489,1631,4.61621193
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Secondary,20,25856,23805,5,25,129,0.49891708,15,75,2180,8.43131188
